cam_id,filename,labels,Div_labels
10066,20130406_134637.jpg,0,1
10066,20130406_154634.jpg,0,0
10066,20130407_072730.jpg,0,1
10066,20130407_081631.jpg,0,1
10066,20130407_102729.jpg,0,0
10066,20130407_112730.jpg,0,0
10066,20130407_164633.jpg,0,1
10066,20130408_052732.jpg,0,0
10066,20130408_054632.jpg,0,1
10066,20130408_065733.jpg,0,0
10066,20130408_114639.jpg,0,1
10066,20130408_122726.jpg,0,0
10066,20130409_064636.jpg,0,0
10066,20130409_081641.jpg,0,0
10066,20130409_092724.jpg,0,1
10066,20130409_112725.jpg,0,1
10066,20130409_171634.jpg,0,1
10066,20130410_081633.jpg,0,0
10066,20130410_084636.jpg,0,1
10066,20130410_104640.jpg,0,1
10066,20130410_151633.jpg,0,1
10066,20130410_152731.jpg,0,1
10066,20130411_055728.jpg,0,0
10066,20130411_092734.jpg,0,1
10066,20130411_095730.jpg,0,0
10066,20130411_124642.jpg,0,1
10066,20130411_161637.jpg,0,0
10066,20130412_051635.jpg,0,0
10066,20130412_071635.jpg,0,0
10066,20130412_074631.jpg,0,0
10066,20130412_082724.jpg,0,0
10066,20130412_094631.jpg,0,0
10066,20130413_062731.jpg,0,0
10066,20130413_065736.jpg,0,0
10066,20130413_124629.jpg,0,1
10066,20130413_134633.jpg,0,1
10066,20130413_164629.jpg,0,1
10066,20130414_081631.jpg,0,1
10066,20130414_141634.jpg,0,1
10066,20130414_151633.jpg,0,1
10066,20130414_155734.jpg,0,1
10066,20130414_162734.jpg,0,1
10066,20130415_081639.jpg,0,1
10066,20130415_102722.jpg,0,0
10066,20130415_131636.jpg,0,1
10066,20130415_145729.jpg,0,1
10066,20130415_171630.jpg,0,0
10066,20130416_052724.jpg,0,0
10066,20130416_082727.jpg,0,0
10066,20130416_094629.jpg,0,1
10066,20130416_131637.jpg,0,0
10066,20130416_162728.jpg,0,1
10066,20130417_074638.jpg,0,1
10066,20130417_075725.jpg,0,1
10066,20130417_102727.jpg,0,0
10066,20130417_114629.jpg,0,0
10066,20130417_151630.jpg,0,0
10066,20130418_085723.jpg,0,1
10066,20130418_114635.jpg,0,0
10066,20130418_122726.jpg,0,0
10066,20130418_135730.jpg,0,0
10066,20130418_142730.jpg,0,1
10066,20130419_051643.jpg,0,0
10066,20130419_101644.jpg,0,1
10066,20130419_102734.jpg,0,0
10066,20130419_121628.jpg,0,1
10066,20130419_132732.jpg,0,0
10066,20130420_051642.jpg,0,0
10066,20130420_064633.jpg,0,0
10066,20130420_094633.jpg,0,0
10066,20130420_125722.jpg,0,0
10066,20130420_135726.jpg,0,1
10066,20130421_081638.jpg,0,0
10066,20130421_092723.jpg,0,0
10066,20130421_101631.jpg,0,0
10066,20130421_104634.jpg,0,0
10066,20130421_165732.jpg,0,1
10066,20130422_055727.jpg,0,1
10066,20130422_065728.jpg,0,1
10066,20130422_085735.jpg,0,1
10066,20130422_112731.jpg,0,1
10066,20130422_155722.jpg,0,0
10066,20130423_055732.jpg,0,0
10066,20130423_085727.jpg,0,1
10066,20130423_102734.jpg,0,1
10066,20130423_115738.jpg,0,1
10066,20130423_151636.jpg,0,1
10066,20130424_084632.jpg,0,1
10066,20130424_091645.jpg,0,1
10066,20130424_102732.jpg,0,1
10066,20130424_104639.jpg,0,1
10066,20130424_154631.jpg,0,1
10066,20130425_052730.jpg,0,1
10066,20130425_072737.jpg,0,1
10066,20130425_101637.jpg,0,1
10066,20130425_152731.jpg,0,1
10066,20130425_171630.jpg,0,1
10066,20130426_061639.jpg,0,1
10066,20130426_065726.jpg,0,0
10066,20130426_104637.jpg,0,1
10066,20130426_121631.jpg,0,0
10066,20130426_122724.jpg,0,1
10066,20130427_051640.jpg,0,0
10066,20130427_105725.jpg,0,0
10066,20130427_111629.jpg,0,0
10066,20130427_141643.jpg,0,1
10066,20130427_145732.jpg,0,0
10066,20130428_052816.jpg,0,1
10066,20130428_115730.jpg,0,1
10066,20130428_122726.jpg,0,1
10066,20130428_141633.jpg,0,1
10066,20130428_161632.jpg,0,1
10066,20130429_081629.jpg,0,1
10066,20130429_104627.jpg,0,0
10066,20130429_105725.jpg,0,0
10066,20130429_141638.jpg,0,0
10066,20130429_142723.jpg,0,0
10066,20130430_091648.jpg,0,1
10066,20130430_101632.jpg,0,1
10066,20130430_131641.jpg,0,0
10066,20130430_135726.jpg,0,0
10066,20130430_162735.jpg,0,0
10066,20130501_062731.jpg,0,0
10066,20130501_101641.jpg,0,1
10066,20130501_121631.jpg,0,1
10066,20130501_122735.jpg,0,1
10066,20130501_125737.jpg,0,0
10066,20130502_055740.jpg,0,1
10066,20130502_064635.jpg,0,0
10066,20130502_065731.jpg,0,1
10066,20130502_082722.jpg,0,1
10066,20130502_104634.jpg,0,1
10066,20130503_062733.jpg,0,0
10066,20130503_075723.jpg,0,0
10066,20130503_081636.jpg,0,1
10066,20130503_114637.jpg,0,0
10066,20130503_131633.jpg,0,1
10066,20130504_064630.jpg,0,1
10066,20130504_102732.jpg,0,1
10066,20130504_151632.jpg,0,1
10066,20130504_155731.jpg,0,0
10066,20130504_174633.jpg,0,0
10066,20130505_071632.jpg,0,0
10066,20130505_105725.jpg,0,1
10066,20130505_121636.jpg,0,1
10066,20130505_124632.jpg,0,0
10066,20130505_175734.jpg,0,0
10066,20130506_071642.jpg,0,0
10066,20130506_074629.jpg,0,0
10066,20130506_091633.jpg,0,1
10066,20130506_111629.jpg,0,1
10066,20130506_124630.jpg,0,1
10066,20130507_102732.jpg,0,1
10066,20130507_125726.jpg,0,0
10066,20130507_144636.jpg,0,1
10066,20130507_162728.jpg,0,0
10066,20130507_164630.jpg,0,0
10066,20130508_062723.jpg,0,1
10066,20130508_082737.jpg,0,0
10066,20130508_101630.jpg,0,0
10066,20130508_172733.jpg,0,0
10066,20130508_175745.jpg,0,0
10066,20130509_051640.jpg,0,1
10066,20130509_094629.jpg,0,0
10066,20130509_102737.jpg,0,0
10066,20130509_111635.jpg,0,0
10066,20130509_135728.jpg,0,1
10066,20130510_061640.jpg,0,0
10066,20130510_065730.jpg,0,0
10066,20130510_074639.jpg,0,0
10066,20130510_114632.jpg,0,0
10066,20130510_121640.jpg,0,0
10066,20130511_071626.jpg,0,0
10066,20130511_115730.jpg,0,0
10066,20130511_131633.jpg,0,0
10066,20130511_162728.jpg,0,1
10066,20130511_171639.jpg,0,1
10066,20130512_054638.jpg,0,0
10066,20130512_055727.jpg,0,1
10066,20130512_071632.jpg,0,0
10066,20130512_072726.jpg,0,0
10066,20130512_165726.jpg,0,1
10066,20130513_072726.jpg,0,1
10066,20130513_091639.jpg,0,0
10066,20130513_132723.jpg,0,0
10066,20130513_152724.jpg,0,1
10066,20130513_181636.jpg,0,1
10066,20130514_081631.jpg,0,0
10066,20130514_125732.jpg,0,1
10066,20130514_132724.jpg,0,1
10066,20130514_134632.jpg,0,1
10066,20130514_162739.jpg,0,1
10066,20130515_061640.jpg,0,1
10066,20130515_092722.jpg,0,0
10066,20130515_171637.jpg,0,1
10066,20130515_174649.jpg,0,1
10066,20130515_175730.jpg,0,0
10066,20130516_082726.jpg,0,1
10066,20130516_101639.jpg,0,0
10066,20130516_122724.jpg,0,0
10066,20130516_132732.jpg,0,0
10066,20130516_165726.jpg,0,0
10066,20130517_062731.jpg,0,0
10066,20130517_071638.jpg,0,1
10066,20130517_082721.jpg,0,0
10066,20130517_152823.jpg,0,0
10066,20130517_181635.jpg,0,0
10066,20130518_061628.jpg,0,1
10066,20130518_064640.jpg,0,1
10066,20130518_092726.jpg,0,1
10066,20130518_141638.jpg,0,0
10066,20130518_154629.jpg,0,0
10066,20130519_091640.jpg,0,0
10066,20130519_102721.jpg,0,0
10066,20130519_145739.jpg,0,1
10066,20130519_155723.jpg,0,1
10066,20130519_162728.jpg,0,0
10066,20130520_061632.jpg,0,0
10066,20130520_074633.jpg,0,1
10066,20130520_104636.jpg,0,1
10066,20130520_122723.jpg,0,0
10066,20130520_134633.jpg,0,1
10066,20130521_051634.jpg,0,0
10066,20130521_064640.jpg,0,0
10066,20130521_085724.jpg,0,0
10066,20130521_105729.jpg,0,1
10066,20130521_124638.jpg,0,0
10066,20130522_054637.jpg,0,1
10066,20130522_122730.jpg,0,0
10066,20130522_125723.jpg,0,1
10066,20130522_155726.jpg,0,0
10066,20130522_174634.jpg,0,1
10066,20130523_062730.jpg,0,0
10066,20130523_082726.jpg,0,1
10066,20130523_124628.jpg,0,1
10066,20130523_145727.jpg,0,1
10066,20130523_174630.jpg,0,1
10066,20130524_085728.jpg,0,1
10066,20130524_095732.jpg,0,0
10066,20130524_115729.jpg,0,1
10066,20130524_125733.jpg,0,0
10066,20130524_134630.jpg,0,0
10066,20130525_051625.jpg,0,0
10066,20130525_052731.jpg,0,0
10066,20130525_061634.jpg,0,0
10066,20130525_071643.jpg,0,0
10066,20130525_171629.jpg,0,1
10066,20130526_051632.jpg,0,0
10066,20130526_062722.jpg,0,1
10066,20130526_105727.jpg,0,0
10066,20130526_132725.jpg,0,1
10066,20130526_145723.jpg,0,0
10066,20130527_052728.jpg,0,0
10066,20130527_084628.jpg,0,1
10066,20130527_134631.jpg,0,0
10066,20130527_174631.jpg,0,0
10066,20130527_182725.jpg,0,1
10066,20130528_141634.jpg,0,1
10066,20130528_155731.jpg,0,0
10066,20130528_162722.jpg,0,1
10066,20130528_184636.jpg,0,1
10066,20130528_191637.jpg,0,1
10066,20130529_051631.jpg,0,0
10066,20130529_062727.jpg,0,0
10066,20130529_101629.jpg,0,1
10066,20130529_182732.jpg,0,0
10066,20130529_185729.jpg,0,1
10066,20130530_065727.jpg,0,0
10066,20130530_072727.jpg,0,0
10066,20130530_092732.jpg,0,1
10066,20130530_124634.jpg,0,1
10066,20130530_184640.jpg,0,0
10066,20130531_051631.jpg,0,1
10066,20130531_052735.jpg,0,1
10066,20130531_064634.jpg,0,0
10066,20130531_144643.jpg,0,1
10066,20130531_185747.jpg,0,0
10066,20130601_064629.jpg,0,0
10066,20130601_111649.jpg,0,0
10066,20130601_124642.jpg,0,1
10066,20130601_185727.jpg,0,0
10066,20130601_191633.jpg,0,0
10066,20130602_065736.jpg,0,0
10066,20130602_074659.jpg,0,0
10066,20130602_102745.jpg,0,0
10066,20130602_111638.jpg,0,1
10066,20130602_172757.jpg,0,0
10066,20130603_084700.jpg,0,0
10066,20130603_092729.jpg,0,1
10066,20130603_115729.jpg,0,0
10066,20130603_132745.jpg,0,0
10066,20130603_154704.jpg,0,0
10066,20130604_082718.jpg,0,0
10066,20130604_091644.jpg,0,0
10066,20130604_144639.jpg,0,1
10066,20130604_161715.jpg,0,0
10066,20130604_185730.jpg,0,0
