Filename,CamId,label,hoiem_Accuracy,svetlana2010_Accuracy,tcwc_Accuracy,bycluster,bycluster_falsepos,bycluster_falseneg
20140409_070231.jpg,19834,1,0.974088542,0.548567708,0.470299479,0.965043048,0.990274235,0.974768814
20130309_224259.jpg,75,0,0.962291667,0.889427083,0.170013021,0.925422513,1,0.925422513
20130710_031635.jpg,8438,1,0.534348958,0.463164063,0.564648438,0.935208068,0.999123087,0.936084981
20130903_071632.jpg,5021,1,0.804960938,0.608658854,0.547018229,0.925003986,0.985511001,0.939492985
20130805_071633.jpg,8438,1,0.883802083,0.4628125,0.566432292,0.966218909,0.999581473,0.966637436
20140827_192357.jpg,1093,0,0.97703125,0.951744792,0.935104167,0.980907207,1,0.980907207
20140531_202403.jpg,1093,0,0.980494792,0.963372396,0.951953125,0.982581314,1,0.982581314
20140426_223242.jpg,19834,0,0.463424479,0.975911458,0.470299479,0.97265625,0.99611368,0.97654257
20130905_031636.jpg,5021,1,0.919973958,0.925898438,0.547018229,0.974509726,0.991848693,0.982661033
20130708_094634.jpg,8438,1,0.514882813,0.473893229,0.562630208,0.92713648,1,0.92713648
20140606_001256.jpg,75,0,0.901419271,0.829986979,0.170013021,0.975446429,0.999143017,0.976303412
20130423_094639.jpg,5021,0,0.833723958,0.940130208,0.978203125,0.983438297,0.996791295,0.986647003
20140416_183244.jpg,19834,0,0.974270833,0.974622396,0.875559896,0.982202647,0.994419643,0.987783004
20131005_031256.jpg,75,1,0.170013021,0.829986979,0.170013021,0.694953763,1,0.694953763
20140525_131301.jpg,75,0,0.898606771,0.992005208,0.170013021,0.988938935,0.999820631,0.989118304
20130105_201635.jpg,8438,0,0.802799479,0.910117188,0.976992188,0.991071429,0.998066805,0.993004624
20130214_191258.jpg,75,0,0.885924479,0.992057292,0.170013021,0.986766582,0.999143017,0.987623565
20131011_011637.jpg,5021,1,0.522695313,0.744166667,0.547018229,0.97658243,0.991230867,0.985351563
20130607_081640.jpg,8438,1,0.514921875,0.478958333,0.563567708,0.939552774,0.981903699,0.957649075
20141003_032405.jpg,1093,1,0.752018229,0.650351563,0.580546875,0.94013074,0.99994021,0.940190529
20130808_104634.jpg,5021,0,0.951796875,0.926197917,0.652226563,0.990154656,0.995376276,0.99477838
20130212_091638.jpg,8438,1,0.548164063,0.460807292,0.581367188,0.961575255,0.985929528,0.975645727
20140831_192423.jpg,1093,0,0.974635417,0.951015625,0.839153646,0.987205038,1,0.987205038
20140303_160239.jpg,19834,0,0.933489583,0.924088542,0.471302083,0.967653858,0.988919005,0.978734853
20130327_201633.jpg,8438,0,0.830104167,0.912460938,0.975247396,0.991011639,0.998485332,0.992526307
20140723_232408.jpg,1093,0,0.896692708,0.9584375,0.951158854,0.970922353,1,0.970922353
20130117_134633.jpg,8438,0,0.931705729,0.974231771,0.973476563,0.983757175,0.999461894,0.984295281
20140728_073241.jpg,19834,1,0.465963542,0.545338542,0.470299479,0.965003189,0.995894452,0.969108737
20140315_200240.jpg,19834,0,0.463515625,0.974622396,0.470416667,0.983657526,0.989855708,0.993801818
20140801_195409.jpg,1093,0,0.988554688,0.962395833,0.994557292,0.984494579,1,0.984494579
20130408_184639.jpg,8438,0,0.96109375,0.970507813,0.830794271,0.969587054,1,0.969587054
20140505_162403.jpg,1093,0,0.795898438,0.973763021,0.987903646,0.989098374,1,0.989098374
20140905_021302.jpg,75,0,0.928528646,0.886497396,0.170013021,0.991549745,0.998824139,0.992725606
20130812_111628.jpg,5021,0,0.864388021,0.453502604,0.909557292,0.929249043,0.977618782,0.951630261
20130327_004255.jpg,75,0,0.830104167,0.989427083,0.170013021,0.982501594,0.998345823,0.984155772
20130617_024631.jpg,5021,1,0.857330729,0.600117188,0.547018229,0.902084662,0.989277742,0.91280692
20130820_234631.jpg,5021,1,0.959635417,0.943606771,0.547018229,0.984713807,0.992845185,0.991868622
20130919_054628.jpg,5021,1,0.904166667,0.840455729,0.547018229,0.981465242,0.987523916,0.993941327
20130620_061638.jpg,5021,1,0.9540625,0.665286458,0.547018229,0.983557876,0.994319994,0.989237883
20130819_051635.jpg,5021,1,0.9109375,0.763138021,0.547018229,0.977738361,0.98824139,0.989496971
20140319_180241.jpg,19834,0,0.961106771,0.975104167,0.866315104,0.976024394,0.985331633,0.990692761
20140617_231301.jpg,75,0,0.880338542,0.829986979,0.170013021,0.960778061,0.999023438,0.961754624
20131115_094301.jpg,75,1,0.170013021,0.829986979,0.170013021,0.671277105,1,0.671277105
20140427_093247.jpg,19834,1,0.961861979,0.544270833,0.470299479,0.96615912,0.992885045,0.973274075
20140610_142356.jpg,1093,0,0.990481771,0.958815104,0.994505208,0.97783801,1,0.97783801
20130422_131637.jpg,8438,0,0.639427083,0.985520833,0.982682292,0.956214126,1,0.956214126
20130929_191635.jpg,5021,0,0.90265625,0.940052083,0.547018229,0.980927136,0.997229751,0.983697385
20140726_055405.jpg,1093,1,0.558723958,0.742239583,0.662786458,0.949457908,0.997528699,0.951929209
20130831_021634.jpg,5021,1,0.528763021,0.786015625,0.547018229,0.97911352,0.988500478,0.990613042
20130629_134255.jpg,75,0,0.936940104,0.993242188,0.170013021,0.984016263,0.998804209,0.985212054
20140203_113242.jpg,19834,1,0.973098958,0.971302083,0.470299479,0.968989158,0.996492347,0.972496811
20131102_194631.jpg,5021,0,0.894023438,0.944270833,0.880664063,0.979492188,0.998266103,0.981226084
20130418_204631.jpg,8438,0,0.957669271,0.967799479,0.927760417,0.970583546,0.99998007,0.970603476
20140530_194301.jpg,75,0,0.947122396,0.991276042,0.170013021,0.97913345,0.999402105,0.979731346
20130909_201303.jpg,75,0,0.845885417,0.987877604,0.170013021,0.940728635,0.999720982,0.941007653
20140304_193238.jpg,19834,0,0.973046875,0.975585938,0.470299479,0.979432398,0.993861607,0.985570791
20130915_054633.jpg,5021,1,0.895963542,0.789778646,0.547018229,0.978814573,0.994658801,0.984155772
20141006_195402.jpg,1093,0,0.971015625,0.975768229,0.9925,0.985969388,1,0.985969388
20130426_081632.jpg,8438,1,0.520117188,0.492070313,0.564817708,0.958824936,0.985809949,0.973014987
20130317_141636.jpg,8438,0,0.890859375,0.970364583,0.982109375,0.981325733,0.999641263,0.981684471
20130515_081635.jpg,8438,1,0.530195313,0.473229167,0.562421875,0.958506059,0.972297513,0.986208546
20130907_141638.jpg,5021,0,0.935742188,0.943229167,0.977395833,0.986826371,0.997050383,0.989775989
20130806_031303.jpg,75,0,0.855299479,0.991015625,0.170013021,0.99615354,0.99864477,0.997508769
20130108_214301.jpg,75,0,0.906601563,0.99265625,0.170013021,0.989815848,0.998804209,0.991011639
20130927_201634.jpg,5021,0,0.918619792,0.945846354,0.975950521,0.981664541,0.997468909,0.984195631
20130518_134641.jpg,8438,0,0.818645833,0.975820313,0.986315104,0.98305963,0.999900351,0.983159279
20130715_031631.jpg,5021,1,0.558528646,0.668203125,0.547018229,0.979850925,0.990015147,0.989835778
20130329_154633.jpg,8438,0,0.867669271,0.981119792,0.978802083,0.991111288,0.998485332,0.992625957
20131231_224258.jpg,75,0,0.936471354,0.991666667,0.170013021,0.980568399,0.999601403,0.980966996
20140805_212402.jpg,1093,0,0.895520833,0.938632813,0.995208333,0.965082908,1,0.965082908
20130521_214256.jpg,75,0,0.841614583,0.99296875,0.170013021,0.951012436,0.999123087,0.951889349
20140705_203244.jpg,19834,0,0.971106771,0.975247396,0.470299479,0.978296397,0.994100765,0.984195631
20130923_034632.jpg,5021,1,0.933151042,0.778958333,0.547018229,0.974170918,0.992546237,0.981624681
20140425_023243.jpg,19834,1,0.957539063,0.549205729,0.470299479,0.961495536,0.995276626,0.966218909
20140407_164258.jpg,75,0,0.987239583,0.991315104,0.170013021,0.982959981,0.998943718,0.984016263
20140530_043244.jpg,19834,1,0.969088542,0.545481771,0.470299479,0.964106346,0.994539222,0.969567124
20140924_134307.jpg,75,0,0.946888021,0.991888021,0.170013021,0.995216837,0.99868463,0.996532207
20130304_184640.jpg,8438,0,0.956367188,0.976132813,0.581367188,0.982421875,0.99994021,0.982481665
20131105_024624.jpg,5021,1,0.927226563,0.803684896,0.547018229,0.977100606,0.990732621,0.986367985
20140502_172322.jpg,75,0,0.874427083,0.992539063,0.170013021,0.986148756,0.999302455,0.986846301
20140512_002356.jpg,1093,0,0.739570313,0.962161458,0.994466146,0.968271684,1,0.968271684
20130516_134303.jpg,75,0,0.902330729,0.992421875,0.170013021,0.975605867,0.999860491,0.975745376
20130705_131301.jpg,75,0,0.829986979,0.987109375,0.170013021,0.961196588,0.999860491,0.961336097
20140404_161254.jpg,75,0,0.97359375,0.985611979,0.170013021,0.98963648,0.999262596,0.990373884
20140419_223238.jpg,19834,0,0.470651042,0.918776042,0.470299479,0.973692602,0.993223852,0.98046875
20140918_202402.jpg,1093,0,0.982447917,0.961783854,0.963932292,0.978316327,1,0.978316327
20130710_231642.jpg,5021,1,0.817838542,0.747486979,0.547018229,0.979253029,0.984753667,0.994499362
20130627_001259.jpg,75,0,0.913151042,0.993255208,0.170013021,0.971480389,0.999641263,0.971839126
20140209_154256.jpg,75,0,0.830494792,0.990208333,0.170013021,0.943917411,0.999701052,0.944216358
20130719_131630.jpg,5021,0,0.940625,0.934973958,0.953671875,0.987783004,0.997528699,0.990254305
20130509_154645.jpg,8438,0,0.968854167,0.976627604,0.983072917,0.974410077,1,0.974410077
20140610_075355.jpg,1093,1,0.708424479,0.702890625,0.65453125,0.953503667,0.999342315,0.954161352
20140208_093241.jpg,19834,1,0.587695313,0.551119792,0.470299479,0.969646843,0.997668208,0.971978635
20140330_004300.jpg,75,0,0.830104167,0.829986979,0.170013021,0.978236607,0.99996014,0.978276467
20130214_221645.jpg,8438,0,0.954622396,0.977773438,0.981705729,0.985889668,0.99996014,0.985929528
20130419_004641.jpg,8438,0,0.879479167,0.950221354,0.986171875,0.944714605,0.99994021,0.944774394
20140610_073244.jpg,19834,1,0.971940104,0.550533854,0.470299479,0.962133291,0.994439573,0.967693718
20140512_131258.jpg,75,0,0.836601563,0.992460938,0.170013021,0.994240274,0.999322385,0.994917889
20130104_044644.jpg,8438,1,0.536119792,0.482460938,0.580507813,0.958207111,0.988420759,0.969786352
20130405_224258.jpg,75,0,0.858710938,0.991432292,0.170013021,0.981365593,0.998525191,0.982840402
20130706_214257.jpg,75,0,0.829986979,0.991497396,0.170013021,0.944614955,0.999661193,0.944953763
20140228_014256.jpg,75,0,0.989986979,0.829986979,0.170013021,0.98955676,0.999143017,0.990413744
20130810_021633.jpg,8438,1,0.548489583,0.458164063,0.567330729,0.983318718,0.999481824,0.983836894
20130628_104626.jpg,5021,0,0.465052083,0.923567708,0.547018229,0.959562341,0.96087771,0.99868463
20140914_125401.jpg,1093,0,0.847981771,0.935716146,0.684583333,0.954958546,1,0.954958546
20140829_005358.jpg,1093,0,0.887552083,0.948645833,0.992539063,0.98439493,1,0.98439493
20130803_081633.jpg,8438,1,0.514375,0.474192708,0.565013021,0.938974809,0.99742905,0.941545759
20130424_051635.jpg,5021,1,0.918307292,0.718111979,0.547018229,0.976363202,0.987703284,0.988659917
20140927_212401.jpg,1093,0,0.833007813,0.928789063,0.949192708,0.991011639,0.99994021,0.991071429
20140121_211302.jpg,75,0,0.986523438,0.829986979,0.170013021,0.979253029,0.999820631,0.979432398
20130602_021633.jpg,5021,1,0.526888021,0.56578125,0.547018229,0.959701849,0.982940051,0.976761798
20130504_211628.jpg,5021,1,0.932604167,0.951171875,0.547018229,0.976283482,0.986069037,0.990214445
20140317_160243.jpg,19834,0,0.970585938,0.96828125,0.555950521,0.978037309,0.995715083,0.982322226
20130509_161306.jpg,75,0,0.921354167,0.991770833,0.170013021,0.965959821,0.999840561,0.96611926
20130930_234307.jpg,75,0,0.867057292,0.992291667,0.170013021,0.940230389,0.999840561,0.940389828
20131028_074637.jpg,5021,1,0.952083333,0.783789063,0.547018229,0.980827487,0.994040976,0.986786511
20130529_014304.jpg,75,0,0.989752604,0.990585938,0.170013021,0.971161511,0.99864477,0.972516741
20140618_152402.jpg,1093,0,0.836783854,0.959088542,0.973802083,0.982222577,1,0.982222577
20140512_010239.jpg,19834,1,0.465625,0.973007813,0.470299479,0.968032526,0.995595504,0.972437022
20130617_201253.jpg,75,0,0.981302083,0.993411458,0.170013021,0.969108737,0.998963648,0.970145089
20141003_224305.jpg,75,0,0.889583333,0.992643229,0.170013021,0.987444196,0.999461894,0.987982302
20130813_164637.jpg,8438,0,0.947122396,0.979401042,0.986341146,0.990154656,0.999541614,0.990613042
20130618_001633.jpg,5021,1,0.932083333,0.782473958,0.547018229,0.96223294,0.992526307,0.969706633
20130116_231303.jpg,75,0,0.832382813,0.991419271,0.170273438,0.980209662,0.999760842,0.98044882
20130430_161633.jpg,8438,0,0.849414063,0.975507813,0.982005208,0.988141741,0.999820631,0.98832111
20130615_141303.jpg,75,0,0.971783854,0.993815104,0.170013021,0.983737245,0.999820631,0.983916614
20140603_070245.jpg,19834,1,0.968567708,0.545208333,0.470299479,0.96488361,0.992287149,0.97259646
20130818_094627.jpg,5021,0,0.937786458,0.938776042,0.975768229,0.979412468,0.996452487,0.982959981
20140718_193239.jpg,19834,0,0.974192708,0.975078125,0.470299479,0.987304688,0.99613361,0.991171078
20131029_064631.jpg,5021,1,0.853567708,0.810351563,0.547018229,0.975047832,0.983557876,0.991489955
20140315_063240.jpg,19834,1,0.806315104,0.547903646,0.470299479,0.968630421,0.994379783,0.974250638
20130723_134303.jpg,75,0,0.884453125,0.989296875,0.170013021,0.971480389,0.99998007,0.971500319
20131012_191630.jpg,5021,0,0.942304688,0.942773438,0.974674479,0.985550861,0.998425542,0.987125319
20140404_163248.jpg,19834,0,0.466796875,0.965403646,0.470299479,0.982441805,0.993243782,0.989198023
20130124_001640.jpg,8438,1,0.442408854,0.476106771,0.580221354,0.989237883,0.993861607,0.995376276
20130604_191631.jpg,8438,0,0.894505208,0.984713542,0.987526042,0.987783004,0.999740912,0.988042092
20140609_152402.jpg,1093,0,0.786523438,0.970338542,0.994726563,0.980827487,1,0.980827487
20130610_031631.jpg,5021,1,0.932330729,0.645794271,0.547018229,0.983278858,0.992705676,0.990573182
20130710_141635.jpg,5021,0,0.902239583,0.949934896,0.978268229,0.986766582,0.993682239,0.993084343
20130218_154256.jpg,75,0,0.912526042,0.991171875,0.170013021,0.959163744,0.999900351,0.959263393
20130223_184304.jpg,75,0,0.842526042,0.991302083,0.170013021,0.9596022,0.999003508,0.960598693
20130520_181634.jpg,5021,0,0.811132813,0.952421875,0.974140625,0.978296397,0.998305963,0.979990434
20140716_095408.jpg,1093,0,0.894895833,0.976419271,0.982252604,0.988420759,1,0.988420759
20140208_154303.jpg,75,0,0.873802083,0.829986979,0.170013021,0.981126435,0.999541614,0.981584821
20130205_011256.jpg,75,0,0.965807292,0.991927083,0.170013021,0.995137117,0.998086735,0.997050383
20130901_124638.jpg,5021,0,0.904804688,0.949830729,0.974596354,0.9857103,0.998345823,0.987364477
20140625_093246.jpg,19834,1,0.974479167,0.545898438,0.470299479,0.965282207,0.995754943,0.969527264
20140729_124311.jpg,75,0,0.855299479,0.990442708,0.170013021,0.995117188,0.999342315,0.995774872
20130815_131632.jpg,5021,0,0.895039063,0.939570313,0.965364583,0.986726722,0.997110172,0.98961655
20140812_151306.jpg,75,0,0.986692708,0.992578125,0.170013021,0.976283482,0.999541614,0.976741869
20131007_134626.jpg,5021,0,0.860572917,0.9440625,0.97671875,0.983378508,0.995515784,0.987862723
20130203_064635.jpg,8438,1,0.527018229,0.47671875,0.562148438,0.952068718,0.998983578,0.95308514
20141014_231303.jpg,75,0,0.987018229,0.829986979,0.170013021,0.966418208,0.99996014,0.966458068
20140204_204301.jpg,75,0,0.817513021,0.942304688,0.170013021,0.942900989,0.99996014,0.942940848
20130428_121634.jpg,5021,0,0.793007813,0.943528646,0.973059896,0.983199139,0.99615354,0.987045599
20140720_015358.jpg,1093,1,0.736054688,0.949127604,0.964596354,0.974888393,1,0.974888393
20130706_124634.jpg,8438,0,0.659518229,0.974973958,0.984947917,0.981385523,0.999900351,0.981485172
20140825_232408.jpg,1093,0,0.860351563,0.968385417,0.994427083,0.972297513,1,0.972297513
20140624_042356.jpg,1093,1,0.786028646,0.95203125,0.618398438,0.939592634,1,0.939592634
20140520_194255.jpg,75,0,0.8715625,0.829986979,0.170013021,0.974489796,0.999043367,0.975446429
20140614_223238.jpg,19834,0,0.470208333,0.976875,0.470299479,0.97393176,0.994339923,0.979591837
20140616_181258.jpg,75,0,0.981302083,0.992981771,0.170013021,0.992645886,0.998624841,0.994021046
20130808_121636.jpg,8438,0,0.959934896,0.977421875,0.581367188,0.975685587,1,0.975685587
20140126_191322.jpg,75,0,0.896028646,0.829986979,0.170013021,0.983518017,0.999162946,0.98435507
20140521_060243.jpg,19834,1,0.464635417,0.545273438,0.470299479,0.962990274,0.994977679,0.968012596
20130529_081631.jpg,8438,1,0.558736979,0.458085938,0.581367188,0.945830676,0.997309471,0.948521205
20131015_181631.jpg,5021,0,0.915755208,0.929401042,0.925117188,0.9622728,0.991609534,0.970663265
20140531_043243.jpg,19834,1,0.974023438,0.543802083,0.470299479,0.964604592,0.995097258,0.969507334
20130716_214642.jpg,8438,0,0.976822917,0.982773438,0.718723958,0.980867347,0.999820631,0.981046716
20140714_100235.jpg,19834,1,0.966536458,0.975052083,0.470299479,0.965680804,0.993742028,0.971938776
20140809_075410.jpg,1093,1,0.666471354,0.821940104,0.618815104,0.947763871,1,0.947763871
20130927_214634.jpg,5021,1,0.871263021,0.957929688,0.547018229,0.973154496,0.988081952,0.985072545
20130623_161256.jpg,75,0,0.913111979,0.993867188,0.170013021,0.981086575,0.999362245,0.98172433
20130625_204648.jpg,5021,0,0.887994792,0.938190104,0.979635417,0.97401148,0.984753667,0.989257813
20130805_001639.jpg,5021,1,0.880872396,0.799192708,0.547018229,0.979571907,0.985172194,0.994399713
20140523_001301.jpg,75,0,0.859453125,0.993007813,0.170013021,0.786053093,1,0.786053093
20130509_111635.jpg,5021,0,0.935091146,0.945104167,0.974361979,0.971261161,0.992446588,0.978814573
20140413_040241.jpg,19834,1,0.4646875,0.544583333,0.470299479,0.965900032,0.994618941,0.971281091
20130323_184301.jpg,75,0,0.862122396,0.989114583,0.170013021,0.951709981,0.999621333,0.952088648
20130110_051642.jpg,8438,1,0.524270833,0.557864583,0.561549479,0.945511798,0.996312978,0.94919882
20130620_231632.jpg,8438,0,0.887265625,0.982447917,0.984609375,0.974509726,0.999780772,0.974728954
20140713_143249.jpg,19834,0,0.954388021,0.905273438,0.470299479,0.969925861,0.993084343,0.976841518
20130309_024633.jpg,8438,1,0.526158854,0.470299479,0.563164063,0.95968192,0.996572066,0.963109853
20130619_071744.jpg,8438,1,0.553684896,0.460559896,0.581367188,0.947843591,0.997468909,0.950374681
20130511_224254.jpg,75,0,0.878802083,0.992994792,0.170013021,0.909119898,1,0.909119898
20130412_001303.jpg,75,0,0.916263021,0.993554688,0.170013021,0.979811065,0.999302455,0.98050861
20140909_075409.jpg,1093,1,0.945,0.935377604,0.6815625,0.969706633,0.99996014,0.969746492
20140915_075406.jpg,1093,1,0.60328125,0.792044271,0.684270833,0.952427455,0.998485332,0.953942124
20140703_200308.jpg,19834,0,0.97046875,0.976523438,0.471888021,0.974868463,0.990533323,0.98433514
20140508_042407.jpg,1093,1,0.58609375,0.718867188,0.654674479,0.942203444,0.999501754,0.94270169
20140430_220238.jpg,19834,0,0.465664063,0.975859375,0.470299479,0.973473374,0.994339923,0.97913345
20140421_225353.jpg,1093,0,0.877734375,0.974375,0.937734375,0.979372608,1,0.979372608
20130914_174257.jpg,75,0,0.871757813,0.991901042,0.170013021,0.977499203,0.999621333,0.97787787
20140817_204259.jpg,75,0,0.984479167,0.992682292,0.170013021,0.945491869,0.999322385,0.946169483
20141019_141326.jpg,75,0,0.975299479,0.992604167,0.170013021,0.99350287,0.999162946,0.994339923
20140712_133246.jpg,19834,0,0.941132813,0.970143229,0.470299479,0.984893176,0.990194515,0.994698661
20131108_234626.jpg,5021,1,0.871041667,0.854947917,0.547018229,0.977120536,0.986148756,0.990971779
20130613_144255.jpg,75,0,0.865572917,0.994127604,0.170013021,0.978575415,0.999581473,0.978993941
20130508_051634.jpg,5021,1,0.891171875,0.740598958,0.547018229,0.975007972,0.986686862,0.98832111
20140914_191304.jpg,75,0,0.991966146,0.900625,0.170013021,0.932637117,0.999840561,0.932796556
20131001_224254.jpg,75,0,0.903736979,0.992356771,0.170013021,0.978455835,0.999103157,0.979352679
20140818_145404.jpg,1093,0,0.843216146,0.966002604,0.995286458,0.975187341,1,0.975187341
20140224_174300.jpg,75,0,0.175690104,0.829986979,0.170013021,0.97261639,0.999561543,0.973054847
20130624_131637.jpg,8438,0,0.814440104,0.972617188,0.985859375,0.982322226,0.999840561,0.982481665
20130609_124302.jpg,75,0,0.993619792,0.993619792,0.170013021,0.98301977,0.99998007,0.9830397
20130706_184640.jpg,8438,0,0.868789063,0.981184896,0.984895833,0.991529815,0.999162946,0.992366869
20131109_211631.jpg,5021,0,0.907825521,0.943945313,0.960052083,0.978655134,0.998844069,0.979811065
20140215_141254.jpg,75,0,0.977096354,0.962395833,0.170013021,0.994240274,0.999621333,0.994618941
20140413_163241.jpg,19834,0,0.974635417,0.969869792,0.506848958,0.981923629,0.993084343,0.988839286
20130313_134259.jpg,75,0,0.985690104,0.991119792,0.170013021,0.99475845,0.999402105,0.995356346
20130821_084630.jpg,5021,1,0.522877604,0.716419271,0.547018229,0.981943559,0.9921875,0.989756059
20130517_031631.jpg,8438,1,0.5325,0.455911458,0.563424479,0.948222258,0.961575255,0.986647003
20140418_004309.jpg,75,0,0.971523438,0.829986979,0.170013021,0.986308195,0.999561543,0.986746652
20140718_134259.jpg,75,0,0.929908854,0.959140625,0.170013021,0.995914381,0.997548629,0.998365753
20141008_205412.jpg,1093,0,0.980664063,0.82859375,0.993151042,0.988899075,1,0.988899075
20131229_234258.jpg,75,0,0.968919271,0.991419271,0.170013021,0.987962372,0.999701052,0.98826132
20140427_130237.jpg,19834,0,0.974830729,0.973984375,0.490833333,0.972456952,0.984594228,0.987862723
20130606_231308.jpg,75,0,0.909817708,0.993789063,0.170013021,0.953762755,0.99996014,0.953802615
20130606_211647.jpg,8438,0,0.883138021,0.974479167,0.651419271,0.961156728,0.99998007,0.961176658
20140904_092410.jpg,1093,1,0.827981771,0.705950521,0.652356771,0.923309949,1,0.923309949
20130603_164628.jpg,5021,0,0.809296875,0.941067708,0.978398438,0.985212054,0.994878029,0.990334024
20130608_191302.jpg,75,0,0.857773438,0.992539063,0.170013021,0.949736926,0.999143017,0.950593909
20130911_011302.jpg,75,0,0.972369792,0.992460938,0.170013021,0.981465242,0.999342315,0.982122927
20131017_234630.jpg,5021,1,0.939401042,0.919114583,0.547018229,0.977758291,0.984275351,0.99348294
20140616_165406.jpg,1093,0,0.882669271,0.961744792,0.994192708,0.986647003,1,0.986647003
20130718_221637.jpg,5021,1,0.909140625,0.944049479,0.547018229,0.982860332,0.988141741,0.994718591
20140722_210248.jpg,19834,0,0.974101563,0.975963542,0.656888021,0.982461735,0.989895568,0.992566167
20131027_094637.jpg,5021,0,0.933971354,0.943867188,0.974322917,0.986328125,0.998385682,0.987942443
20140514_100236.jpg,19834,1,0.965989583,0.975117188,0.470299479,0.959103954,0.992366869,0.966737085
20140922_194300.jpg,75,0,0.914309896,0.829986979,0.170013021,0.96352838,0.998903858,0.964624522
